customer_id,loan_id,pan_number,application_date,disbursement_date,age,gender,state,city_tier,pincode,employment_type,years_employed,monthly_income,loan_amount,loan_tenure_months,loan_purpose,loan_type,interest_rate,cibil_score,existing_loans,credit_utilization,dpd_30_count,dpd_60_count,dpd_90_count,bureau_inquiries_6m,oldest_account_age_months,total_credit_limit,number_of_credit_cards,bureau_last_updated,default_12m,repeat_applicant_flag,pan_valid_flag,app_year,app_month,app_quarter,bureau_age_days,bureau_stale_flag,ntc_flag,dpd_30_count_missing,dpd_60_count_missing,dpd_90_count_missing,bureau_inquiries_6m_missing,oldest_account_age_months_missing,existing_loans_missing,number_of_credit_cards_missing,pincode_valid_flag,monthly_emi_est,foir,income_to_loan_ratio,annual_income,loan_to_income_ratio,delinquency_score,any_dpd_90_flag,any_delinquency_flag,bureau_stress_index,high_foir_flag,low_income_flag,high_loan_flag,cibil_band,employment_stability,loan_size_cat,age_band,foir_band,cibil_band_woe,emp_type_woe,age_band_woe,loan_size_woe
CUST0494751,LN00494751,ABCDE5899F,2024-10-02,2024-10-06,44,Male,Delhi,1,585206.0,Salaried,1.3,32738.0,311539.0,48,Business,Unsecured,16.61,742.0,4.0,0.134,1.0,0.0,0.0,1.0,12.0,1780972.0,0.0,2024-06-23,0,0,1,2024,10,4,101.0,1,0,0,0,0,0,0,0,0,1,7139.0,0.2181,1.261,392856.0,0.793,1.0,0,1,1,0,0,0,4_good,3,Large,41-50,<30%,1.2642628834533345,0.05201670575236686,-0.09958427303485602,0.055088904789337256
CUST0021424,LN00021424,ABCDE6225F,2024-10-02,2024-10-13,48,Female,Bihar,3,945015.0,Salaried,4.6,40306.0,105822.0,48,Home Renovation,Unsecured,25.78,746.0,5.0,0.1184,0.0,0.0,1.0,1.0,100.0,413165.0,1.0,2024-03-30,0,0,1,2024,10,4,186.0,1,0,0,0,0,0,0,0,0,1,2425.0,0.0602,4.5706,483672.0,0.2188,4.0,1,1,1,0,0,0,4_good,3,Medium,41-50,<30%,1.2642628834533345,0.05201670575236686,-0.09958427303485602,0.0051811910962659274
CUST0272743,LN00272743,ABCDE2743F,2024-10-02,2024-10-04,44,Female,Karnataka,3,927181.0,Self-Employed,4.1,67697.0,187867.0,36,Wedding,Secured,14.68,-1.0,0.0,0.4184,1.0,0.0,0.0,2.0,126.0,1144508.0,2.0,2024-08-07,0,0,1,2024,10,4,56.0,0,1,0,0,0,0,0,0,0,1,5740.0,0.0848,4.3241,812364.0,0.2313,1.0,0,1,1,0,0,0,0_ntc,1,Medium,41-50,<30%,-0.0996032424277411,-0.021608542694506818,-0.09958427303485602,0.0051811910962659274
CUST0447484,LN00447484,ABCDE1018F,2024-10-02,2024-10-13,36,Male,Rajasthan,2,317336.0,Self-Employed,0.7,47811.0,88479.0,84,,Unsecured,23.04,628.0,2.0,0.1093,0.0,0.0,0.0,1.0,70.0,1191837.0,2.0,2024-08-03,0,0,1,2024,10,4,60.0,0,0,0,0,0,0,0,0,0,1,1159.0,0.0242,6.4844,573732.0,0.1542,0.0,0,0,0,0,0,0,2_below_avg,1,Small,31-40,<30%,-0.4418293481453998,-0.021608542694506818,0.019888728292701774,0.004894942648551049
CUST0349614,LN00349614,ABCDE4609F,2024-10-02,2024-10-11,63,Male,Delhi,1,998640.0,Salaried,3.3,88650.0,276309.0,36,Home Renovation,Unsecured,13.06,-1.0,1.0,0.3701,1.0,-1.0,0.0,0.0,267.0,1038860.0,1.0,2024-09-22,0,0,1,2024,10,4,10.0,0,1,0,1,0,0,0,0,0,1,8443.0,0.0952,3.85,1063800.0,0.2597,1.0,0,1,1,0,0,0,0_ntc,3,Medium,51-65,<30%,-0.0996032424277411,0.05201670575236686,-0.0035776705345742085,0.0051811910962659274
CUST0038624,LN00038624,ABCDE6790F,2024-10-01,2024-10-07,22,Male,Delhi,2,418558.0,Self-Employed,8.5,64559.0,224796.0,48,Personal,Unsecured,13.6,-1.0,4.0,0.2166,0.0,0.0,0.0,4.0,-1.0,1229600.0,1.0,2024-04-03,0,0,1,2024,10,4,181.0,1,1,0,0,0,0,1,0,0,1,5152.0,0.0798,3.4463,774708.0,0.2902,0.0,0,0,3,0,0,0,0_ntc,1,Medium,21-30,<30%,-0.0996032424277411,-0.021608542694506818,0.123766687675743,0.0051811910962659274
CUST0052450,LN00052450,ABCDE9788F,2024-10-01,2024-10-10,55,Male,Karnataka,1,759995.0,Salaried,0.5,57640.0,227555.0,36,Wedding,Unsecured,18.15,653.0,2.0,0.3185,0.0,0.0,0.0,0.0,83.0,1038860.0,2.0,2024-04-17,0,0,1,2024,10,4,167.0,1,0,0,0,0,0,0,0,0,1,6953.0,0.1206,3.0396,691680.0,0.329,0.0,0,0,0,0,0,0,3_average,3,Medium,51-65,<30%,1.193165060681326,0.05201670575236686,-0.0035776705345742085,0.0051811910962659274
CUST0017321,LN00017321,ABCDE7000F,2024-10-01,2024-10-15,62,Male,Delhi,2,303513.0,Salaried,5.4,18131.0,229323.0,24,Personal,Secured,20.14,-1.0,1.0,0.1678,0.0,1.0,0.0,3.0,92.0,1473677.0,1.0,2024-09-17,0,0,1,2024,10,4,14.0,0,1,0,0,0,0,0,0,0,1,10511.0,0.5797,0.9488,217572.0,1.054,2.0,0,1,1,0,1,0,0_ntc,3,Medium,51-65,50-60%,-0.0996032424277411,0.05201670575236686,-0.0035776705345742085,0.0051811910962659274
CUST0082290,LN00082290,ABCDE9782F,2024-10-01,2024-10-13,30,Male,Gujarat,3,520117.0,Salaried,2.8,39750.0,315457.0,60,Education,Unsecured,21.4,-1.0,2.0,0.2498,-1.0,1.0,0.0,3.0,180.0,1053599.0,3.0,2024-04-11,0,0,1,2024,10,4,173.0,1,1,1,0,0,0,0,0,0,1,5783.0,0.1455,1.5121,477000.0,0.6613,2.0,0,1,1,0,0,0,0_ntc,3,Large,21-30,<30%,-0.0996032424277411,0.05201670575236686,0.123766687675743,0.055088904789337256
CUST0012126,LN00012126,ABCDE8118F,2024-10-01,2024-10-11,38,Male,Maharashtra,2,987007.0,Self-Employed,1.1,70113.0,114520.0,36,Education,Unsecured,14.91,-1.0,2.0,0.2445,0.0,-1.0,0.0,-1.0,161.0,1651414.0,3.0,2024-06-21,0,0,1,2024,10,4,102.0,1,1,0,1,0,1,0,0,0,1,3499.0,0.0499,7.3468,841356.0,0.1361,0.0,0,0,1,0,0,0,0_ntc,1,Medium,31-40,<30%,-0.0996032424277411,-0.021608542694506818,0.019888728292701774,0.0051811910962659274
CUST0082542,LN00082542,ABCDE6934F,2024-10-01,2024-10-11,43,Male,Tamil Nadu,1,587820.0,Freelancer,0.8,58542.0,108877.0,36,,Secured,16.08,650.0,5.0,0.1205,1.0,0.0,0.0,0.0,263.0,1145227.0,-1.0,2024-06-11,1,0,1,2024,10,4,112.0,1,0,0,0,0,0,0,0,1,1,3327.0,0.0568,6.4523,702504.0,0.155,1.0,0,1,1,0,0,0,3_average,0,Medium,41-50,<30%,1.193165060681326,-0.3908525845826807,-0.09958427303485602,0.0051811910962659274
CUST0060189,LN00060189,ABCDE3720F,2024-10-01,2024-10-13,61,Female,Bihar,1,331409.0,Salaried,2.5,32399.0,48199.0,24,Debt Consolidation,Unsecured,15.66,-1.0,0.0,0.2425,0.0,0.0,0.0,0.0,148.0,339668.0,1.0,2024-07-17,0,0,1,2024,10,4,76.0,0,1,0,0,0,0,0,0,0,1,2209.0,0.0682,8.0663,388788.0,0.124,0.0,0,0,1,0,0,0,0_ntc,3,Small,51-65,<30%,-0.0996032424277411,0.05201670575236686,-0.0035776705345742085,0.004894942648551049
CUST0067615,LN00067615,ABCDE6888F,2024-10-01,2024-10-11,45,Male,Haryana,2,234000.0,Salaried,0.5,61751.0,317311.0,48,Medical,Unsecured,15.04,642.0,1.0,0.1516,0.0,1.0,0.0,-1.0,294.0,1039184.0,1.0,,1,0,1,2024,10,4,,0,0,0,0,0,1,0,0,0,1,7272.0,0.1178,2.3353,741012.0,0.4282,2.0,0,1,0,0,0,0,2_below_avg,3,Large,41-50,<30%,-0.4418293481453998,0.05201670575236686,-0.09958427303485602,0.055088904789337256
CUST0188109,LN00188109,ABCDE7076F,2024-10-01,2024-10-10,44,Male,Kerala,3,923661.0,Business,0.5,163286.0,216531.0,48,Home Renovation,Unsecured,15.34,-1.0,-1.0,0.372,-1.0,0.0,0.0,0.0,284.0,404506.0,1.0,2024-09-13,0,0,1,2024,10,4,18.0,0,1,1,0,0,0,0,1,0,1,4962.0,0.0304,9.0492,1959432.0,0.1105,0.0,0,0,1,0,0,0,0_ntc,2,Medium,41-50,<30%,-0.0996032424277411,0.020310544640121195,-0.09958427303485602,0.0051811910962659274
CUST0189325,LN00189325,ABCDE5163F,2024-10-01,2024-10-10,38,Male,Rajasthan,1,789284.0,Salaried,2.9,48558.0,49853.0,24,Education,Secured,16.83,558.0,2.0,0.069,0.0,0.0,0.0,1.0,99.0,1290182.0,-1.0,2024-08-03,1,0,1,2024,10,4,59.0,0,0,0,0,0,0,0,0,1,1,2285.0,0.0471,11.6883,582696.0,0.0856,0.0,0,0,0,0,0,0,1_poor,3,Small,31-40,<30%,-1.569945287585048,0.05201670575236686,0.019888728292701774,0.004894942648551049
CUST0044611,LN00044611,ABCDE4823F,2024-10-01,2024-10-04,33,Female,Karnataka,1,672042.0,Salaried,1.6,42001.0,258855.0,60,Medical,Secured,24.91,682.0,2.0,0.443,0.0,0.0,0.0,2.0,102.0,1038860.0,0.0,2024-09-30,0,0,1,2024,10,4,1.0,0,0,0,0,0,0,0,0,0,1,4746.0,0.113,1.9471,504012.0,0.5136,0.0,0,0,0,0,0,0,3_average,3,Medium,31-40,<30%,1.193165060681326,0.05201670575236686,0.019888728292701774,0.0051811910962659274
CUST0460899,LN00460899,ABCDE4438F,2024-10-01,2024-10-07,53,Male,Punjab,3,361633.0,Business,1.1,120870.0,99889.0,24,Business,Unsecured,19.85,602.0,1.0,0.3093,1.0,0.0,0.0,1.0,151.0,1478808.0,-1.0,2024-08-27,0,0,1,2024,10,4,35.0,0,0,0,0,0,0,0,0,1,1,4578.0,0.0379,14.5205,1450440.0,0.0689,1.0,0,1,0,0,0,0,2_below_avg,2,Small,51-65,<30%,-0.4418293481453998,0.020310544640121195,-0.0035776705345742085,0.004894942648551049
CUST0103085,LN00103085,ABCDE6827F,2024-10-01,2024-10-11,61,Male,Punjab,2,814591.0,Salaried,2.8,106487.0,500879.0,60,Home Renovation,Unsecured,25.73,785.0,1.0,0.5995,0.0,0.0,0.0,0.0,14.0,1038860.0,-1.0,2024-06-03,0,0,1,2024,10,4,120.0,1,0,0,0,0,0,0,0,1,1,9183.0,0.0862,2.5512,1277844.0,0.392,0.0,0,0,0,0,0,1,5_excellent,3,Large,51-65,<30%,1.6210987154947387,0.05201670575236686,-0.0035776705345742085,0.055088904789337256
CUST0192458,LN00192458,ABCDE2594F,2024-10-01,2024-10-03,41,Male,Kerala,3,329224.0,Self-Employed,6.5,31142.0,1583277.0,36,Personal,Secured,25.71,769.0,3.0,0.3504,0.0,0.0,0.0,1.0,186.0,940348.0,0.0,2024-09-16,0,0,1,2024,10,4,15.0,0,0,0,0,0,0,0,0,0,1,48378.0,0.95,0.236,373704.0,4.2367,0.0,0,0,0,1,0,1,5_excellent,1,Very Large,41-50,>75%,1.6210987154947387,-0.021608542694506818,-0.09958427303485602,-0.09875114215041046
CUST0139418,LN00139418,ABCDE9702F,2024-09-30,2024-10-05,50,Female,Delhi,1,164513.0,Self-Employed,4.1,65188.0,510622.0,12,Debt Consolidation,Unsecured,20.48,746.0,0.0,0.4358,-1.0,0.0,0.0,1.0,177.0,1971310.0,2.0,2024-07-13,0,0,1,2024,9,3,79.0,0,0,1,0,0,0,0,0,0,1,46807.0,0.718,1.532,782256.0,0.6528,0.0,0,0,0,1,0,1,4_good,1,Large,41-50,60-75%,1.2642628834533345,-0.021608542694506818,-0.09958427303485602,0.055088904789337256
CUST0018686,LN00018686,ABCDE3673F,2024-09-30,2024-10-04,30,Male,Delhi,1,583757.0,Salaried,0.5,36827.0,53789.0,60,Home Renovation,Unsecured,15.97,499.0,1.0,0.2686,1.0,0.0,0.0,3.0,74.0,453843.0,0.0,2024-04-29,0,0,1,2024,9,3,154.0,1,0,0,0,0,0,0,0,0,1,986.0,0.0268,8.2159,441924.0,0.1217,1.0,0,1,0,0,0,0,1_poor,3,Small,21-30,<30%,-1.569945287585048,0.05201670575236686,0.123766687675743,0.004894942648551049
CUST0472360,LN00472360,ABCDE2388F,2024-09-30,2024-10-06,52,Male,Kerala,2,741338.0,Salaried,3.3,22417.0,213276.0,24,Business,Unsecured,19.99,645.0,3.0,0.2686,1.0,0.0,0.0,1.0,240.0,365561.0,4.0,2024-08-12,0,0,1,2024,9,3,49.0,0,0,0,0,0,0,0,0,0,1,9775.0,0.4361,1.2613,269004.0,0.7928,1.0,0,1,0,0,1,0,2_below_avg,3,Medium,51-65,30-50%,-0.4418293481453998,0.05201670575236686,-0.0035776705345742085,0.0051811910962659274
CUST0368028,LN00368028,ABCDE1696F,2024-09-30,2024-10-14,26,Male,Uttar Pradesh,2,898916.0,Salaried,15.1,68088.0,171773.0,72,Education,Secured,13.1,800.0,2.0,0.0885,0.0,0.0,0.0,2.0,243.0,273453.0,1.0,2024-08-26,0,0,1,2024,9,3,35.0,0,0,0,0,0,0,0,0,0,1,2624.0,0.0385,4.7566,817056.0,0.2102,0.0,0,0,0,0,0,0,5_excellent,3,Medium,21-30,<30%,1.6210987154947387,0.05201670575236686,0.123766687675743,0.0051811910962659274
CUST0426809,LN00426809,ABCDE4957F,2024-09-30,2024-10-02,33,Male,Haryana,3,976715.0,Self-Employed,9.5,76851.0,275271.0,24,Home Renovation,Secured,16.52,729.0,3.0,0.0316,1.0,0.0,0.0,1.0,219.0,1038860.0,1.0,2024-08-26,0,0,1,2024,9,3,35.0,0,0,0,0,0,0,0,0,0,1,12617.0,0.1642,3.3502,922212.0,0.2985,1.0,0,1,0,0,0,0,4_good,1,Medium,31-40,<30%,1.2642628834533345,-0.021608542694506818,0.019888728292701774,0.0051811910962659274
CUST0428212,LN00428212,ABCDE1566F,2024-09-30,2024-10-02,47,Male,Madhya Pradesh,1,629218.0,Salaried,0.5,44040.0,719873.0,36,Wedding,Unsecured,12.37,637.0,3.0,0.2436,0.0,0.0,0.0,0.0,252.0,996846.0,1.0,2024-09-22,0,0,1,2024,9,3,8.0,0,0,0,0,0,0,0,0,0,1,21996.0,0.4995,0.7341,528480.0,1.3622,0.0,0,0,0,0,0,1,2_below_avg,3,Very Large,41-50,30-50%,-0.4418293481453998,0.05201670575236686,-0.09958427303485602,-0.09875114215041046
CUST0036061,LN00036061,ABCDE5690F,2024-09-30,2024-10-05,27,Unknown,Punjab,2,460167.0,Freelancer,1.1,57227.0,219773.0,48,Personal,Unsecured,24.4,722.0,1.0,0.1952,1.0,0.0,0.0,0.0,225.0,1038860.0,0.0,2024-04-13,0,0,1,2024,9,3,170.0,1,0,0,0,0,0,0,0,0,1,5036.0,0.088,3.1247,686724.0,0.32,1.0,0,1,0,0,0,0,4_good,0,Medium,21-30,<30%,1.2642628834533345,-0.3908525845826807,0.123766687675743,0.0051811910962659274
CUST0167971,LN00167971,ABCDE5381F,2024-09-30,2024-10-06,64,Male,Delhi,3,620962.0,Salaried,0.6,74881.0,846191.0,48,Wedding,Secured,23.09,831.0,3.0,0.6217,-1.0,1.0,0.0,2.0,178.0,1038860.0,3.0,2024-07-07,0,0,1,2024,9,3,85.0,0,0,1,0,0,0,0,0,0,1,19392.0,0.259,1.0619,898572.0,0.9417,2.0,0,1,0,0,0,1,5_excellent,3,Very Large,51-65,<30%,1.6210987154947387,0.05201670575236686,-0.0035776705345742085,-0.09875114215041046
CUST0284884,LN00284884,ABCDE9136F,2024-09-30,2024-10-07,54,Female,Madhya Pradesh,2,791860.0,Business,8.8,92095.0,890529.0,24,Travel,Unsecured,14.4,707.0,3.0,0.4085,0.0,0.0,0.0,2.0,-1.0,928711.0,0.0,2024-04-10,0,0,1,2024,9,3,173.0,1,0,0,0,0,0,1,0,0,1,40816.0,0.4432,1.241,1105140.0,0.8058,0.0,0,0,0,0,0,1,4_good,2,Very Large,51-65,30-50%,1.2642628834533345,0.020310544640121195,-0.0035776705345742085,-0.09875114215041046
CUST0224708,LN00224708,ABCDE6729F,2024-09-30,2024-10-08,33,Female,Bihar,2,923755.0,Self-Employed,3.9,69569.0,759019.0,48,Personal,Secured,19.84,643.0,2.0,0.2686,0.0,0.0,0.0,0.0,40.0,1014657.0,1.0,2024-06-28,0,0,1,2024,9,3,94.0,1,0,0,0,0,0,0,0,0,1,17394.0,0.25,1.0999,834828.0,0.9092,0.0,0,0,0,0,0,1,2_below_avg,1,Very Large,31-40,<30%,-0.4418293481453998,-0.021608542694506818,0.019888728292701774,-0.09875114215041046
CUST0315260,LN00315260,ABCDE2155F,2024-09-30,2024-10-07,45,Female,Karnataka,1,254173.0,Self-Employed,12.7,31630.0,180800.0,48,Medical,Unsecured,11.2,-1.0,3.0,0.2888,0.0,0.0,0.0,0.0,224.0,558557.0,0.0,2024-07-28,0,0,1,2024,9,3,64.0,0,1,0,0,0,0,0,0,0,1,4143.0,0.131,2.0993,379560.0,0.4763,0.0,0,0,1,0,0,0,0_ntc,1,Medium,41-50,<30%,-0.0996032424277411,-0.021608542694506818,-0.09958427303485602,0.0051811910962659274
CUST0261502,LN00261502,ABCDE1687F,2024-09-30,2024-10-07,29,Male,Karnataka,1,712716.0,Salaried,2.9,77915.0,916326.0,36,Business,Secured,23.78,652.0,2.0,0.0467,0.0,0.0,0.0,3.0,93.0,176059.0,1.0,2024-09-05,0,0,1,2024,9,3,25.0,0,0,0,0,0,0,0,0,0,1,27999.0,0.3594,1.0204,934980.0,0.98,0.0,0,0,0,0,0,1,3_average,3,Very Large,21-30,30-50%,1.193165060681326,0.05201670575236686,0.123766687675743,-0.09875114215041046
CUST0459181,LN00459181,ABCDE6402F,2024-09-30,2024-10-08,40,Female,West Bengal,3,962478.0,Salaried,1.3,43629.0,489555.0,36,Wedding,Secured,15.22,-1.0,3.0,0.3776,0.0,0.0,0.0,1.0,277.0,590557.0,2.0,2024-08-01,0,0,1,2024,9,3,60.0,0,1,0,0,0,0,0,0,0,1,14959.0,0.3429,1.0694,523548.0,0.9351,0.0,0,0,1,0,0,0,0_ntc,3,Large,31-40,30-50%,-0.0996032424277411,0.05201670575236686,0.019888728292701774,0.055088904789337256
CUST0070509,LN00070509,ABCDE8643F,2024-09-30,2024-10-02,63,Male,Karnataka,2,831915.0,Self-Employed,6.1,97903.0,458075.0,36,Personal,Secured,22.62,648.0,1.0,0.1424,1.0,0.0,0.0,1.0,145.0,1720275.0,1.0,2024-04-12,1,0,1,2024,9,3,171.0,1,0,0,0,0,0,0,0,0,1,13997.0,0.143,2.5647,1174836.0,0.3899,1.0,0,1,0,0,0,0,2_below_avg,1,Large,51-65,<30%,-0.4418293481453998,-0.021608542694506818,-0.0035776705345742085,0.055088904789337256
CUST0234910,LN00234910,ABCDE1328F,2024-09-30,2024-10-07,49,Female,Haryana,1,262285.0,Self-Employed,4.8,125429.0,109927.0,12,Medical,Secured,24.86,-1.0,2.0,0.0603,2.0,0.0,0.0,1.0,276.0,304167.0,4.0,2024-04-19,0,0,1,2024,9,3,164.0,1,1,0,0,0,0,0,0,0,1,10077.0,0.0803,13.6923,1505148.0,0.073,2.0,0,1,1,0,0,0,0_ntc,1,Medium,41-50,<30%,-0.0996032424277411,-0.021608542694506818,-0.09958427303485602,0.0051811910962659274
CUST0288684,LN00288684,ABCDE2056F,2024-09-29,2024-10-02,48,Male,Punjab,3,232493.0,Salaried,4.9,55796.0,1698773.0,48,Wedding,Secured,13.95,667.0,1.0,0.3747,1.0,0.0,0.0,2.0,141.0,1038860.0,1.0,,0,0,1,2024,9,3,,0,0,0,0,0,0,0,0,0,1,38930.0,0.6977,0.3941,669552.0,2.5372,1.0,0,1,0,1,0,1,3_average,3,Very Large,41-50,60-75%,1.193165060681326,0.05201670575236686,-0.09958427303485602,-0.09875114215041046
CUST0360131,LN00360131,ABCDE6182F,2024-09-29,2024-10-10,50,Male,Maharashtra,3,306597.0,Salaried,2.5,27990.0,341714.0,36,Medical,Unsecured,12.34,770.0,0.0,0.1473,0.0,0.0,-1.0,1.0,106.0,1086660.0,1.0,2024-08-17,0,0,1,2024,9,3,43.0,0,0,0,0,1,0,0,0,0,1,10441.0,0.373,0.9829,335880.0,1.0174,0.0,0,0,0,0,0,0,5_excellent,3,Large,41-50,30-50%,1.6210987154947387,0.05201670575236686,-0.09958427303485602,0.055088904789337256
CUST0076600,LN00076600,ABCDE5833F,2024-09-29,2024-10-03,40,Male,Bihar,3,977594.0,Business,2.8,58312.0,97963.0,48,Wedding,Unsecured,25.54,569.0,4.0,0.6692,0.0,0.0,0.0,0.0,240.0,180706.0,3.0,2024-06-30,0,0,1,2024,9,3,91.0,1,0,0,0,0,0,0,0,0,1,2245.0,0.0385,7.1429,699744.0,0.14,0.0,0,0,1,0,0,0,1_poor,2,Small,31-40,<30%,-1.569945287585048,0.020310544640121195,0.019888728292701774,0.004894942648551049
CUST0444452,LN00444452,ABCDE4086F,2024-09-29,2024-10-07,29,Male,Haryana,1,932132.0,Salaried,0.5,77616.0,186004.0,36,Home Renovation,Unsecured,14.63,654.0,4.0,0.6695,0.0,0.0,0.0,1.0,294.0,1317903.0,1.0,2024-04-27,0,0,1,2024,9,3,155.0,1,0,0,0,0,0,0,0,0,1,5683.0,0.0732,5.0074,931392.0,0.1997,0.0,0,0,1,0,0,0,3_average,3,Medium,21-30,<30%,1.193165060681326,0.05201670575236686,0.123766687675743,0.0051811910962659274
CUST0227416,LN00227416,ABCDE1257F,2024-09-29,2024-10-13,28,Female,Madhya Pradesh,2,569315.0,Business,0.5,80830.0,208440.0,36,Business,Unsecured,23.93,588.0,2.0,0.2686,1.0,0.0,0.0,1.0,80.0,359332.0,1.0,2024-08-25,0,0,1,2024,9,3,35.0,0,0,0,0,0,0,0,0,0,1,6369.0,0.0788,4.6534,969960.0,0.2149,1.0,0,1,0,0,0,0,1_poor,2,Medium,21-30,<30%,-1.569945287585048,0.020310544640121195,0.123766687675743,0.0051811910962659274
CUST0132863,LN00132863,ABCDE8361F,2024-09-29,2024-10-07,26,Male,Karnataka,3,781368.0,Business,0.6,62286.0,217807.0,60,Personal,Secured,18.01,600.0,1.0,0.2883,0.0,0.0,0.0,1.0,49.0,1038860.0,0.0,2024-05-31,0,0,1,2024,9,3,121.0,1,0,0,0,0,0,0,0,0,1,3993.0,0.0641,3.4316,747432.0,0.2914,0.0,0,0,0,0,0,0,2_below_avg,2,Medium,21-30,<30%,-0.4418293481453998,0.020310544640121195,0.123766687675743,0.0051811910962659274
CUST0075522,LN00075522,ABCDE2828F,2024-09-29,2024-10-10,40,Male,Rajasthan,1,556181.0,Salaried,0.5,56126.0,264148.0,48,Education,Secured,13.52,-1.0,0.0,0.5048,0.0,0.0,0.0,2.0,-1.0,1167435.0,1.0,2024-07-06,0,0,1,2024,9,3,85.0,0,1,0,0,0,0,1,0,0,1,6053.0,0.1078,2.5498,673512.0,0.3922,0.0,0,0,1,0,0,0,0_ntc,3,Medium,31-40,<30%,-0.0996032424277411,0.05201670575236686,0.019888728292701774,0.0051811910962659274
CUST0431423,LN00431423,ABCDE7463F,2024-09-29,2024-10-04,56,Female,Telangana,2,428644.0,Salaried,1.5,44871.0,263766.0,24,Education,Unsecured,25.18,769.0,1.0,0.386,0.0,-1.0,0.0,1.0,39.0,1038860.0,0.0,2024-06-15,0,0,1,2024,9,3,106.0,1,0,0,1,0,0,0,0,0,1,12089.0,0.2694,2.0414,538452.0,0.4899,0.0,0,0,0,0,0,0,5_excellent,3,Medium,51-65,<30%,1.6210987154947387,0.05201670575236686,-0.0035776705345742085,0.0051811910962659274
CUST0173780,LN00173780,ABCDE7639F,2024-09-29,2024-09-30,54,Female,Punjab,1,789717.0,Salaried,10.8,64676.0,100978.0,60,Business,Secured,18.15,627.0,3.0,0.3541,0.0,0.0,0.0,3.0,215.0,1176564.0,2.0,2024-07-11,0,0,1,2024,9,3,80.0,0,0,0,0,0,0,0,0,0,1,1851.0,0.0286,7.686,776112.0,0.1301,0.0,0,0,0,0,0,0,2_below_avg,3,Medium,51-65,<30%,-0.4418293481453998,0.05201670575236686,-0.0035776705345742085,0.0051811910962659274
CUST0417374,LN00417374,ABCDE8084F,2024-09-29,2024-10-11,64,Unknown,Kerala,3,876673.0,Salaried,0.7,82470.0,643186.0,24,Wedding,Secured,16.77,594.0,4.0,0.4259,0.0,0.0,0.0,-1.0,114.0,1160173.0,3.0,2024-06-23,0,0,1,2024,9,3,98.0,1,0,0,0,0,1,0,0,0,1,29479.0,0.3575,1.5387,989640.0,0.6499,0.0,0,0,1,0,0,1,1_poor,3,Very Large,51-65,30-50%,-1.569945287585048,0.05201670575236686,-0.0035776705345742085,-0.09875114215041046
CUST0196154,LN00196154,ABCDE9328F,2024-09-29,2024-09-30,32,Male,Karnataka,3,391689.0,Salaried,4.6,37671.0,174259.0,36,Business,Unsecured,15.17,744.0,0.0,0.2686,0.0,-1.0,0.0,1.0,134.0,1906061.0,0.0,2024-08-31,0,0,1,2024,9,3,29.0,0,0,0,1,0,0,0,0,0,1,5325.0,0.1414,2.5941,452052.0,0.3855,0.0,0,0,0,0,0,0,4_good,3,Medium,31-40,<30%,1.2642628834533345,0.05201670575236686,0.019888728292701774,0.0051811910962659274
CUST0347017,LN00347017,ABCDE6836F,2024-09-29,2024-10-07,40,Male,Haryana,2,,Self-Employed,7.8,19223.0,105415.0,36,Medical,Unsecured,20.02,803.0,2.0,0.1578,0.0,0.0,0.0,0.0,9.0,1038860.0,1.0,2024-03-30,0,0,1,2024,9,3,183.0,1,0,0,0,0,0,0,0,0,0,3221.0,0.1676,2.1883,230676.0,0.457,0.0,0,0,0,0,1,0,5_excellent,1,Medium,31-40,<30%,1.6210987154947387,-0.021608542694506818,0.019888728292701774,0.0051811910962659274
CUST0258689,LN00258689,ABCDE4420F,2024-09-29,2024-10-10,26,Male,Gujarat,1,492943.0,Salaried,4.0,78781.0,504439.0,60,Home Renovation,Secured,10.88,-1.0,2.0,0.1817,1.0,0.0,0.0,1.0,81.0,694827.0,1.0,2024-08-31,0,0,1,2024,9,3,29.0,0,1,0,0,0,0,0,0,0,1,9248.0,0.1174,1.8741,945372.0,0.5336,1.0,0,1,1,0,0,1,0_ntc,3,Large,21-30,<30%,-0.0996032424277411,0.05201670575236686,0.123766687675743,0.055088904789337256
CUST0413532,LN00413532,ABCDE8678F,2024-09-29,2024-10-08,29,Male,Kerala,1,428560.0,Salaried,0.5,63510.0,522958.0,24,Travel,Unsecured,16.71,545.0,3.0,0.0839,0.0,0.0,0.0,3.0,220.0,579480.0,0.0,,1,0,1,2024,9,3,,0,0,0,0,0,0,0,0,0,1,23969.0,0.3774,1.4573,762120.0,0.6862,0.0,0,0,0,0,0,1,1_poor,3,Large,21-30,30-50%,-1.569945287585048,0.05201670575236686,0.123766687675743,0.055088904789337256
CUST0028153,LN00028153,ABCDE5046F,2024-09-29,2024-10-11,53,Male,Karnataka,1,869915.0,Salaried,0.5,51464.0,189398.0,48,Home Renovation,Unsecured,20.74,862.0,1.0,0.5073,0.0,-1.0,0.0,2.0,64.0,1336654.0,3.0,2024-04-08,0,0,1,2024,9,3,174.0,1,0,0,1,0,0,0,0,0,1,4340.0,0.0843,3.2607,617568.0,0.3067,0.0,0,0,0,0,0,0,5_excellent,3,Medium,51-65,<30%,1.6210987154947387,0.05201670575236686,-0.0035776705345742085,0.0051811910962659274
